dir,file,record_key,problems,name_value,label_value
A,context_178295.json,178295,missing_label,Nghi-dinh-13-2016-ND-CP-dang-ky-che-do-cong-dan-kham-kiem-tra-suc-khoe-nghia-vu-quan-su-292021,
A,context_178331.json,178331,missing_label,Nghi-quyet-107-NQ-CP-2021-phien-hop-Chinh-phu-thuong-ky-thang-8-488137,
A,context_178333.json,178333,missing_label,Quyet-dinh-53-QD-TW-2022-quyen-han-to-chuc-bo-may-Co-quan-Uy-ban-Kiem-tra-Trung-uong-520897,
A,context_178348.json,178348,missing_label,Thong-tu-05-2020-TT-BVHTTDL-danh-gia-hoat-dong-thu-vien-451339,
A,context_178366.json,178366,missing_name;missing_label,,
A,context_178376.json,178376,missing_label,Luat-Cac-cong-cu-chuyen-nhuong-2005-49-2005-QH11-7023,
A,context_178412.json,178412,missing_label,Nghi-dinh-12-2009-ND-CP-quan-ly-du-an-dau-tu-xay-dung-cong-trinh-85068,
A,context_178532.json,178532,missing_label,Thong-tu-31-2018-TT-BYT-ho-tro-thuoc-mien-phi-cho-co-so-kham-benh-chua-benh-400325,
A,context_178654.json,178654,missing_label,Thong-tu-283-2016-TT-BTC-khung-gia-dich-vu-tiem-phong-tieu-doc-khu-trung-cho-dong-vat-chan-doan-thu-,
A,context_178678.json,178678,missing_label,Quyet-dinh-166-QD-TW-2018-chuc-nang-nhiem-vu-quyen-han-to-chuc-cua-Ban-Kinh-te-Trung-uong-403731,
A,context_17868.json,17868,missing_name;missing_label,,
A,context_178688.json,178688,missing_label,Quyet-dinh-123-QD-TANDTC-TDKT-2023-Bang-cham-diem-thi-dua-trong-Toa-an-nhan-dan-562054,
A,context_178713.json,178713,missing_label,Nghi-dinh-86-2019-ND-CP-muc-von-phap-dinh-cua-to-chuc-tin-dung-chi-nhanh-ngan-hang-nuoc-ngoai-399842,
A,context_178715.json,178715,missing_label,Thong-tu-39-2022-TT-BGTVT-xep-luong-vien-chuc-chuyen-nganh-cang-vu-duong-thuy-noi-dia-548437,
A,context_178736.json,178736,missing_label,Nghi-dinh-142-2021-ND-CP-xu-phat-truc-xuat-ap-giai-nguoi-vi-pham-theo-thu-tuc-hanh-chinh-499549,
A,context_178757.json,178757,missing_label,Quyet-dinh-89-QD-TW-2022-quy-trinh-kiem-tra-giam-sat-thi-hanh-ky-luat-dang-cua-cap-uy-tinh-545481,
A,context_178788.json,178788,missing_label,Quyet-dinh-185-QD-BTC-2018-co-cau-to-chuc-cua-Cuc-Quan-ly-giam-sat-ke-toan-kiem-toan-375613,
A,context_178833.json,178833,missing_label,Quyet-dinh-3377-QD-BQP-cong-bo-thu-tuc-hanh-chinh-dao-tao-sat-hach-cap-giay-phep-lai-xe-quan-su-2016,
A,context_178910.json,178910,missing_label,Ke-hoach-70-KH-VKSTC-2022-to-chuc-thi-tuyen-Kiem-tra-vien-chinh-nganh-Kiem-sat-nhan-dan-513022,
A,context_178955.json,178955,missing_name;missing_label,,
A,context_178956.json,178956,missing_name;missing_label,,
A,context_178987.json,178987,missing_label,Quyet-dinh-25-2004-QD-BKHCN-Quy-che-To-chuc-Hoat-dong-Uy-ban-Tieu-chuan-Thuc-pham-Viet-Nam-17854,
A,context_178991.json,178991,missing_label,Thong-tu-36-2012-TT-BGDDT-Quy-dinh-to-chuc-day-hoc-kiem-tra-cap-chung-chi-150249,
A,context_179048.json,179048,missing_name;missing_label,,
A,context_179057.json,179057,missing_label,Chi-thi-23-CT-TTg-2022-tang-cuong-bao-dam-an-toan-thong-tin-mang-thiet-bi-camera-giam-sat-547439,
A,context_179075.json,179075,missing_label,Thong-tu-28-2016-TT-BLDTBXH-lao-dong-tien-luong-thu-lao-tien-thuong-cong-ty-von-gop-chi-phoi-Nha-nuo,
A,context_179095.json,179095,missing_name;missing_label,,
A,context_1791.json,1791,missing_label,Thong-tu-26-2019-TT-BQP-Quy-dinh-che-do-cong-khai-tai-san-cong-tai-cac-don-vi-thuoc-Bo-Quoc-phong-41,
A,context_179120.json,179120,missing_name;missing_label,,
A,context_17913.json,17913,missing_label,Thong-tu-20-2011-TT-NHNN-mua-ban-ngoai-te-tien-mat-ca-nhan-128505,
A,context_179145.json,179145,missing_label,Thong-tu-11-2012-TT-BNV-che-do-bao-cao-thong-ke-va-quan-ly-ho-so-cong-chuc-154130,
A,context_179260.json,179260,missing_label,Nghi-quyet-09-NQ-CP-2023-doi-moi-phat-trien-nang-cao-hieu-qua-kinh-te-tap-the-552628,
A,context_179309.json,179309,missing_label,Thong-tu-07-2014-TT-BYT-Quy-tac-ung-xu-cua-cong-vien-chuc-nguoi-lao-dong-lam-viec-tai-co-so-y-te-223,
A,context_179317.json,179317,missing_label,Quyet-dinh-1120-QD-BNN-TCCB-2017-chuc-nang-Cuc-Quan-ly-chat-luong-nong-lam-san-va-thuy-san-371603,
A,context_179363.json,179363,missing_name;missing_label,,
A,context_179367.json,179367,missing_label,Quyet-dinh-07-2005-QD-BBCVT-Dieu-le-to-chuc-hoat-dong-Quy-Dich-vu-vien-thong-cong-ich-Viet-Nam-4690,
A,context_179380.json,179380,missing_name;missing_label,,
A,context_17940.json,17940,missing_label,Nghi-dinh-31-2017-ND-CP-tham-tra-ke-hoach-tai-chinh-dau-tu-cong-tai-chinh-ngan-sach-theo-nam-344294,
A,context_179442.json,179442,missing_label,Quyet-dinh-458-QD-VKSTC-2019-hoat-dong-cua-Kiem-sat-vien-tham-gia-phien-toa-dan-su-so-tham-425634,
A,context_179534.json,179534,missing_label,Thong-tu-17-2019-TT-BGTVT-khung-gia-dich-vu-van-chuyen-hanh-khach-tren-cac-duong-bay-noi-dia-398156,
A,context_179563.json,179563,missing_label,Quyet-dinh-599-QD-BTNMT-2018-Quy-che-quan-ly-cong-chuc-vien-chuc-424048,
A,context_179635.json,179635,missing_label,Quyet-dinh-1768-QD-BKHDT-nam-2012-Quy-che-to-chuc-hoat-dong-Thanh-tra-Bo-Ke-hoach-Dau-tu-231510,
A,context_179708.json,179708,missing_label,Quyet-dinh-1623-QD-TTg-2022-Tang-cuong-phong-chong-toi-pham-da-dang-sinh-hoc-den-2030-547739,
A,context_179734.json,179734,missing_label,Nghi-dinh-81-2021-ND-CP-quan-ly-hoc-phi-doi-voi-co-so-giao-duc-thuoc-he-thong-giao-duc-quoc-dan-4573,
A,context_179783.json,179783,missing_label,Quyet-dinh-3671-QD-BYT-2012-Huong-dan-kiem-soat-nhiem-khuan-205394,
A,context_17979.json,17979,missing_name;missing_label,,
A,context_179814.json,179814,missing_label,Quyet-dinh-999-QD-BCT-nam-2013-chuc-nang-nhiem-vu-co-cau-to-chuc-Cuc-Cong-nghiep-172586,
A,context_17982.json,17982,missing_label,Thong-tu-02-2021-TT-BTC-muc-thu-nop-quan-ly-va-su-dung-phi-kiem-dinh-phuong-tien-phong-chay-462979,
A,context_179847.json,179847,missing_label,Nghi-dinh-46-2017-ND-CP-quy-dinh-dieu-kien-dau-tu-hoat-dong-trong-linh-vuc-giao-duc-336219,
A,context_179849.json,179849,missing_label,Quyet-dinh-1052-QD-BNV-nam-2013-Giay-phep-thanh-lap-cong-nhan-Dieu-le-Quy-Ho-tro-Phu-nu-nong-thon-20,
A,context_179865.json,179865,missing_label,Quyet-dinh-1374-QD-BNV-nam-2012-phe-duyet-Dieu-le-Hoi-Huu-nghi-Viet-Trung-164012,
A,context_179895.json,179895,missing_label,Thong-bao-692-TB-BGDDT-2022-tuyen-sinh-di-hoc-tai-Lao-518244,
A,context_180010.json,180010,missing_label,Thong-tu-42-2011-TT-NHNN-cap-tin-dung-hop-von-cua-to-chuc-tin-dung-133118,
A,context_180016.json,180016,missing_label,Thong-tu-26-2017-TT-NHNN-sua-doi-Thong-tu-19-2016-TT-NHNN-hoat-dong-the-ngan-hang-366796,
A,context_180035.json,180035,missing_label,Quyet-dinh-72-2004-QD-BNV-phe-duyet-Dieu-le-Hiep-hoi-Dau-tu-xay-dung-nang-luong-Viet-Nam-17626,
A,context_180038.json,180038,missing_label,Quyet-dinh-03-2011-QD-TTg-Quy-che-bao-lanh-cho-doanh-nghiep-nho-va-vua-117410,
A,context_180048.json,180048,missing_name;missing_label,,
A,context_180120.json,180120,missing_label,Thong-tu-05-2018-TT-BCT-quy-dinh-ve-xuat-xu-hang-hoa-366061,
A,context_180140.json,180140,missing_label,Quyet-dinh-1120-QD-BKHDT-2022-chuc-nang-nhiem-vu-Trung-tam-Xuc-tien-dau-tu-phia-Nam-517434,
A,context_18032.json,18032,missing_label,Luat-tan-so-vo-tuyen-dien-nam-2009-98673,
A,context_180368.json,180368,missing_label,Thong-tu-03-2013-TT-NHNN-hoat-dong-thong-tin-tin-dung-Ngan-hang-nha-nuoc-167551,
A,context_180407.json,180407,missing_label,Quyet-dinh-1203-QD-BYT-2022-huong-dan-chan-doan-dieu-tri-phong-benh-san-la-gan-lon-513419,
A,context_18044.json,18044,missing_name;missing_label,,
A,context_180444.json,180444,missing_label,Thong-tu-16-2019-TT-BKHCN-tang-Co-thi-dua-Bang-khen-Ky-niem-chuong-Vi-su-nghiep-khoa-hoc-431367,
A,context_180457.json,180457,missing_label,Thong-tu-59-2015-TT-BCT-quan-ly-hoat-dong-thuong-mai-dien-tu-qua-ung-dung-tren-thiet-bi-di-dong-3023,
A,context_180514.json,180514,missing_label,Quyet-dinh-31-2021-QD-TTg-Quy-che-quan-ly-van-hanh-Cong-Dich-vu-cong-quoc-gia-491068,
A,context_180582.json,180582,missing_label,Quyet-dinh-1640-QD-BGTVT-2017-Quy-che-cong-tac-van-thu-su-dung-van-ban-dien-tu-chu-ky-so-352580,
A,context_180593.json,180593,missing_label,Thong-tu-40-2019-TT-BGTVT-thi-kiem-tra-cap-chuyen-doi-giay-chung-nhan-thuyen-vien-426569,
A,context_180647.json,180647,missing_name;missing_label,,
A,context_180665.json,180665,missing_label,Quyet-dinh-45-2014-QD-TTg-phu-cap-uu-dai-nghe-nghiep-nguoi-lam-viec-linh-vuc-nang-luong-nguyen-tu-24,
A,context_180695.json,180695,missing_label,Nghi-dinh-54-2017-ND-CP-huong-dan-Luat-duoc-321256,
A,context_180713.json,180713,missing_label,Nghi-dinh-46-2014-ND-CP-thu-tien-thue-dat-thue-mat-nuoc-234575,
A,context_180737.json,180737,missing_label,Luat-so-66-2020-QH14-Bien-phong-Viet-Nam-2020-439845,
A,context_180771.json,180771,missing_label,Nghi-dinh-57-2022-ND-CP-danh-muc-chat-ma-tuy-va-tien-chat-527507,
A,context_180772.json,180772,missing_label,Quyet-dinh-2234-QD-NHNN-Quy-che-quan-ly-tai-chinh-Ngan-hang-Nha-nuoc-106784,
A,context_180781.json,180781,missing_label,Thong-tu-lien-tich-06-2007-TTLT-BGDDT-BNV-BTC-chinh-sach-doi-voi-nha-giao-can-bo-quan-ly-giao-duc-55,
A,context_180831.json,180831,missing_label,Quyet-dinh-412-QD-BNV-phe-duyet-ban-Dieu-le-sua-doi-Cau-lac-bo-Phap-che-doanh-nghiep-19823,
A,context_180861.json,180861,missing_label,Thong-tu-17-2019-TT-BKHCN-huong-dan-danh-gia-trinh-do-va-nang-luc-cong-nghe-san-xuat-432654,
A,context_180863.json,180863,missing_label,Quyet-dinh-01-QD-BNV-nam-2012-Dieu-le-Hiep-hoi-Doanh-nghiep-coc-be-tong-141555,
A,context_180872.json,180872,missing_label,Quyet-dinh-397-QD-BCDQGKCND-2018-Chuong-trinh-hanh-dong-Khong-con-nan-doi-Viet-Nam-395236,
A,context_180920.json,180920,missing_label,Quyet-dinh-79-2014-QD-TTg-Quy-che-su-dung-duong-day-nong-Viet-Nam-Trung-Quoc-hoat-dong-nghe-ca-tren-,
A,context_180968.json,180968,missing_label,Thong-tu-11-2022-TT-BGDDT-lien-ket-to-chuc-thi-cap-chung-chi-nang-luc-ngoai-ngu-493271,
A,context_180983.json,180983,missing_label,Quyet-dinh-84-QD-BVHTTDL-2020-quyen-han-va-co-cau-to-chuc-cua-Truong-Can-bo-quan-ly-van-hoa-433181,
A,context_181088.json,181088,missing_label,Nghi-dinh-126-2020-ND-CP-huong-dan-Luat-Quan-ly-thue-455733,
A,context_181171.json,181171,missing_label,Nghi-dinh-130-2022-ND-CP-sua-doi-Nghi-dinh-84-2019-ND-CP-va-94-2019-ND-CP-548505,
A,context_181176.json,181176,missing_label,Luat-Kinh-doanh-bao-hiem-Luat-So-huu-tri-tue-sua-doi-2019-410871,
A,context_181196.json,181196,missing_name;missing_label,,
A,context_181225.json,181225,missing_label,Thong-tu-12-2019-TT-BXD-quan-ly-he-thong-co-so-du-lieu-dinh-muc-gia-xay-dung-chi-so-gia-xay-dung-432,
A,context_181254.json,181254,missing_name;missing_label,,
A,context_181288.json,181288,missing_label,Thong-tu-30-2014-TT-BYT-quy-dinh-kham-chua-benh-nhan-dao-248130,
A,context_181331.json,181331,missing_label,Quyet-dinh-2886-QD-BTNMT-2022-chuc-nang-nhiem-vu-quyen-han-Tap-chi-Tai-nguyen-moi-truong-536058,
A,context_181387.json,181387,missing_label,Quyet-dinh-390-QD-BNV-nam-2010-phe-duyet-Dieu-le-cua-Hiep-hoi-Chu-hang-Viet-Nam-180677,
A,context_181416.json,181416,missing_label,Thong-tu-50-2017-TT-BQP-moi-quan-he-cong-tac-Cuc-Thi-hanh-an-Phong-Thi-hanh-quan-khu-Bo-Quoc-phong-3,
A,context_181458.json,181458,missing_label,Thong-tu-111-2021-TT-BTC-ke-toan-nghiep-vu-thue-noi-dia-497518,
A,context_181465.json,181465,missing_name;missing_label,,
A,context_181552.json,181552,missing_name;missing_label,,
A,context_181620.json,181620,missing_label,Quyet-dinh-2591-QD-BGTVT-2018-chuc-nang-co-cau-to-chuc-Truong-Can-bo-quan-ly-giao-thong-van-tai-4019,
A,context_181636.json,181636,missing_label,Cong-dien-557-CD-TTg-2023-ra-soat-quy-dinh-thuc-hien-sap-xep-don-vi-hanh-chinh-cap-huyen-cap-xa-5699,
A,context_181662.json,181662,missing_label,Luat-thue-tai-nguyen-nam-2009-98731,
A,context_181685.json,181685,missing_name;missing_label,,
A,context_181693.json,181693,missing_name;missing_label,,
A,context_181804.json,181804,missing_label,Thong-tu-19-2015-TT-BCA-che-do-huan-luyen-vien-van-dong-vien-hoat-dong-the-duc-the-thao-cong-an-nhan,
A,context_181814.json,181814,missing_label,Quyet-dinh-619-QD-VKSTC-2019-Quy-che-xet-de-nghi-cong-nhan-sang-kien-trong-nganh-Kiem-sat-431565,
A,context_181876.json,181876,missing_name;missing_label,,
A,context_181921.json,181921,missing_name;missing_label,,
A,context_181952.json,181952,missing_label,Luat-Quan-ly-no-cong-337165,
A,context_181970.json,181970,missing_name;missing_label,,
A,context_181972.json,181972,missing_label,Nghi-dinh-17-2017-ND-CP-chuc-nang-nhiem-vu-quyen-han-co-cau-to-chuc-340185,
A,context_182011.json,182011,missing_label,Luat-an-ninh-mang-2018-351416,
A,context_182041.json,182041,missing_label,Thong-tu-36-2019-TT-BLDTBXH-Danh-muc-may-thiet-bi-vat-tu-chat-co-yeu-cau-nghiem-ngat-an-toan-435472,
A,context_182052.json,182052,missing_label,Thong-tu-89-2022-TT-BQP-Noi-quy-co-so-giam-giu-pham-nhan-545388,
A,context_182065.json,182065,missing_label,Thong-tu-16-2021-TT-BNNPTNT-san-pham-co-kha-nang-gay-mat-an-toan-quan-ly-Bo-Nong-nghiep-498413,
A,context_182181.json,182181,missing_label,Nghi-dinh-31-2022-ND-CP-ho-tro-lai-suat-tu-ngan-sach-nha-nuoc-khoan-vay-cua-doanh-nghiep-513904,
A,context_182214.json,182214,missing_label,Quyet-dinh-142-2005-QD-BNV-Dieu-le-Hoi-Dia-chat-Cong-trinh-va-Moi-truong-Viet-Nam-22640,
A,context_182253.json,182253,missing_label,Thong-tu-25-2012-TT-BGTVT-huong-dan-che-do-thu-nop-quan-ly-su-dung-hoi-phi-142989,
A,context_182256.json,182256,missing_label,Nghi-dinh-09-2017-ND-CP-phat-ngon-cung-cap-thong-tin-cho-bao-chi-cua-cac-co-quan-hanh-chinh-nha-nuoc,
A,context_182306.json,182306,missing_label,Cong-dien-304-CD-TTg-2022-chan-chinh-hoat-dong-thi-truong-trai-phieu-doanh-nghiep-509480,
A,context_182327.json,182327,missing_name;missing_label,,
A,context_182347.json,182347,missing_label,Quyet-dinh-284-QD-UBDT-2017-che-do-boi-duong-nguoi-tiep-cong-dan-xu-ly-don-khieu-nai-to-cao-350746,
A,context_182376.json,182376,missing_label,Thong-tu-06-2015-TT-BTNMT-dieu-tra-danh-gia-dia-chat-moi-truong-khu-vuc-co-khoang-san-doc-hai-267500,
A,context_182402.json,182402,missing_label,Thong-tu-11-2023-TT-BGTVT-sua-doi-Thong-tu-26-2018-TT-BGTVT-ket-noi-ray-duong-sat-do-thi-571337,
A,context_182404.json,182404,missing_name;missing_label,,
A,context_182413.json,182413,missing_label,Quyet-dinh-326-QD-UBDT-2022-Quy-che-Quan-ly-van-hanh-va-khai-thac-Phong-may-chu-569640,
A,context_182451.json,182451,missing_label,Quyet-dinh-2229-QD-BTP-2015-Chuc-nang-nhiem-vu-quyen-han-co-cau-to-chuc-Hoc-vien-Tu-phap-442639,
A,context_18250.json,18250,missing_label,Thong-tu-06-2020-TT-NHNN-quy-dinh-kiem-soat-noi-bo-kiem-toan-noi-bo-446309,
A,context_182501.json,182501,missing_label,Nghi-dinh-08-2021-ND-CP-quy-dinh-quan-ly-hoat-dong-duong-thuy-noi-dia-334649,
A,context_182581.json,182581,missing_label,Thong-tu-05-2020-TT-BGTVT-sua-doi-Thong-tu-03-2018-TT-BGTVT-an-toan-ky-thuat-o-to-nhap-khau-436150,
A,context_182593.json,182593,missing_label,Quyet-dinh-1321-QD-TTg-2020-lap-Quy-hoach-phat-trien-mang-luoi-co-so-bao-chi-phat-thanh-451378,
A,context_182610.json,182610,missing_label,Thong-tu-96-2010-TT-BTC-huong-dan-phuc-hoi-xu-ly-tai-lieu-ke-toan-bi-mat-108546,
A,context_182612.json,182612,missing_label,Quyet-dinh-257-QD-UBND-2023-tuyen-sinh-vao-lop-10-trung-hoc-pho-thong-Quang-Ngai-2023-2024-557505,
A,context_182699.json,182699,missing_label,Quyet-dinh-1004-QD-KTNN-2021-Quy-che-lam-viec-cua-Van-phong-Kiem-toan-nha-nuoc-539304,
A,context_182731.json,182731,missing_name;missing_label,,
A,context_182764.json,182764,missing_label,Thong-tu-13-2015-TT-BGDDT-Quy-che-to-chuc-hoat-dong-truong-mam-non-tu-thuc-280845,
A,context_182810.json,182810,missing_label,Thong-tu-05-2017-TT-NHNN-sua-doi-Thong-tu-03-2016-TT-NHNN-quan-ly-ngoai-hoi-vay-nuoc-ngoai-353755,
A,context_182825.json,182825,missing_label,Thong-tu-02-2021-TT-TTCP-che-do-bao-cao-cong-tac-thanh-tra-tiep-cong-dan-giai-quyet-khieu-nai-469913,
A,context_182941.json,182941,missing_label,Nghi-dinh-18-2014-ND-CP-che-do-nhuan-but-trong-linh-vuc-bao-chi-xuat-ban-223342,
A,context_182995.json,182995,missing_label,Quyet-dinh-161-QD-LDTBXH-2018-Quy-che-thuc-hien-dan-chu-trong-hoat-dong-cua-Bo-Lao-dong-375758,
A,context_183008.json,183008,missing_label,Nghi-dinh-08-2009-ND-CP-huong-dan-Luat-Phong-chong-bao-luc-gia-dinh-84652,
A,context_183011.json,183011,missing_label,Phap-lenh-Xu-phat-vi-pham-hanh-chinh-hanh-vi-can-tro-hoat-dong-to-tung-2022-527861,
A,context_183078.json,183078,missing_label,Nghi-dinh-99-2022-ND-CP-dang-ky-bien-phap-bao-dam-542323,
A,context_18309.json,18309,missing_name;missing_label,,
A,context_183103.json,183103,missing_label,Quyet-dinh-362-QD-BGTVT-2022-to-chuc-hoat-dong-van-tai-duong-sat-thich-ung-an-toan-COVID19-507752,
A,context_183116.json,183116,missing_name;missing_label,,
A,context_183120.json,183120,missing_label,Thong-tu-32-2017-TT-BCT-huong-dan-Luat-Hoa-chat-va-Nghi-dinh-huong-dan-luat-hoa-chat-363171,
A,context_183124.json,183124,missing_label,Quyet-dinh-92-2003-QD-BCN-Phe-duyet-Dieu-le-To-chuc-Hoat-dong-cua-Vien-Nghien-cuu-Da-Giay-6605,
A,context_183126.json,183126,missing_label,Quyet-dinh-2958-QD-BTNMT-2022-chuc-nang-nhiem-vu-quyen-han-Cuc-Dia-chat-Viet-Nam-536832,
A,context_18313.json,18313,missing_label,Quyet-dinh-49-2004-QD-BNV-phe-duyet-ban-Dieu-le-Hoi-ke-toan-Kiem-toan-Viet-Nam-17444,
A,context_183130.json,183130,missing_label,Quyet-dinh-06-2008-QD-BTTTT-quy-che-soan-thao-tham-dinh-ban-hanh-ra-soat-va-he-thong-hoa-van-ban-quy,
A,context_183214.json,183214,missing_label,Quyet-dinh-229-QD-UBDT-2017-chuc-nang-quyen-han-co-cau-Van-phong-Dieu-phoi-Chuong-trinh-135-348632,
A,context_183216.json,183216,missing_label,Thong-tu-07-2014-TT-BGDDT-hoat-dong-chu-thap-do-trong-truong-hoc-Bo-truong-Bo-Giao-duc-Dao-tao-2014-,
A,context_183231.json,183231,missing_label,Quyet-dinh-65-2005-QD-BNV-Dieu-le-Hoi-Nghe-si-Nhiep-anh-Viet-Nam-sua-doi-20948,
A,context_183331.json,183331,missing_label,Thong-tu-21-2015-TT-BCA-Noi-quy-co-so-giao-duc-bat-buoc-277172,
A,context_183341.json,183341,missing_label,Thong-tu-13-2016-TT-BTP-cap-nhat-thong-tin-su-dung-du-lieu-quoc-gia-xu-ly-vi-pham-hanh-chinh-317255,
A,context_183370.json,183370,missing_name;missing_label,,
A,context_183390.json,183390,missing_name;missing_label,,
A,context_183416.json,183416,missing_label,Thong-tu-19-2012-TT-BCA-Nghi-le-Cong-an-nhan-dan-138664,
A,context_183498.json,183498,missing_label,Quyet-dinh-441-QD-BGDDT-2022-sach-giao-khoa-lop-7-su-dung-trong-co-so-giao-duc-pho-thong-502909,
A,context_183504.json,183504,missing_label,Quyet-dinh-4148-QD-BTP-Quy-che-hoat-dong-Ban-Bien-tap-Cong-thong-tin-130839,
A,context_183515.json,183515,missing_label,Thong-tu-28-2015-TT-BLDTBXH-huong-dan-Luat-viec-lam-Nghi-dinh-28-2015-ND-CP-bao-hiem-that-nghiep-280,
A,context_183611.json,183611,missing_label,Nghi-dinh-236-HDBT-bo-sung-che-do-chinh-sach-ve-thuong-binh-va-xa-hoi-43602,
A,context_183668.json,183668,missing_label,Thong-tu-24-2021-TT-BGDDT-sua-doi-Thong-tu-23-2017-TT-BGDDT-nang-luc-ngoai-ngu-6-bac-Viet-Nam-461565,
A,context_183680.json,183680,missing_label,Quyet-dinh-316-QD-LDTBXH-2022-Quy-che-Tuyen-duong-hoc-sinh-giao-duc-nghe-nghiep-xuat-sac-511238,
A,context_18371.json,18371,missing_label,Quyet-dinh-1916-QD-BNV-cap-Giay-phep-thanh-lap-va-cong-nhan-Dieu-le-quy-132313,
A,context_183757.json,183757,missing_label,Thong-tu-21-2021-TT-BLDTBXH-huong-dan-Luat-Nguoi-lao-dong-di-lam-viec-o-nuoc-ngoai-342517,
A,context_183804.json,183804,missing_label,Thong-tu-96-2016-TT-BQP-cong-tac-kiem-tra-bieu-mau-nghiep-vu-thi-hanh-an-dan-su-trong-Quan-doi-31722,
A,context_183826.json,183826,missing_label,Thong-tu-184-2017-TT-BQP-Quy-chuan-QCVN-09-2017-BQP-an-toan-lao-dong-phao-mat-dat-359722,
A,context_183854.json,183854,missing_label,Quyet-dinh-1606-QD-NHNN-2022-lai-suat-tai-cap-von-trong-thanh-toan-dien-tu-lien-ngan-hang-530269,
A,context_183895.json,183895,missing_label,Quyet-dinh-442-QD-BGDDT-2022-danh-muc-sach-giao-khoa-lop-10-su-dung-trong-co-so-pho-thong-502908,
A,context_183922.json,183922,missing_label,Nghi-quyet-63-2022-QH15-ky-hop-thu-3-Quoc-hoi-khoa-XV-519378,
A,context_183966.json,183966,missing_label,Quyet-dinh-06-2018-QD-UBND-giai-quyet-tranh-chap-dat-dai-va-cuong-che-thuc-hien-Ho-Chi-Minh-377134,
A,context_184001.json,184001,missing_label,Thong-tu-16-2018-TT-BCA-huong-dan-Luat-Quan-ly-su-dung-vu-khi-vat-lieu-no-va-cong-cu-ho-tro-383765,
A,context_184002.json,184002,missing_label,Luat-Thuc-hien-dan-chu-o-co-so-nam-2022-546085,
A,context_184038.json,184038,missing_name;missing_label,,
A,context_184059.json,184059,missing_label,Quyet-dinh-45-2018-QD-TTg-che-do-hop-trong-hoat-dong-quan-ly-dieu-hanh-cua-co-quan-nha-nuoc-399592,
A,context_184061.json,184061,missing_name;missing_label,,
A,context_184138.json,184138,missing_label,Thong-tu-44-2021-TT-BCA-thuc-hien-dan-chu-trong-tuyen-sinh-vao-Cong-an-nhan-dan-473903,
A,context_184142.json,184142,missing_label,Quyet-dinh-02-2020-QD-UBND-quy-dinh-Bang-gia-dat-Thanh-pho-Ho-Chi-Minh-2020-2024-433608,
A,context_18416.json,18416,missing_label,Quyet-dinh-1726-QD-BNN-DMDN-Quy-che-lam-viec-Hoi-dong-danh-gia-hieu-qua-127459,
A,context_184199.json,184199,missing_label,Quyet-dinh-2906-QD-BTNMT-2014-Kiem-soat-vien-Cong-ty-TNHH-mot-thanh-vien-Tai-nguyen-Moi-truong-mien-,
A,context_184201.json,184201,missing_label,Quyet-dinh-1050-QD-BTP-2021-cong-bo-thu-tuc-hanh-chinh-linh-vuc-ly-lich-tu-phap-478950,
A,context_184275.json,184275,missing_label,Thong-tu-32-2017-TT-BYT-tu-thuoc-trang-thiet-bi-tai-lieu-huong-dan-y-te-tren-tau-bien-bieu-mau-bao-c,
A,context_18428.json,18428,missing_label,Nghi-dinh-45-2022-ND-CP-xu-phat-vi-pham-hanh-chinh-linh-vuc-bao-ve-moi-truong-484772,
A,context_184289.json,184289,missing_label,Thong-tu-34-2021-TT-BYT-tieu-chuan-trang-phuc-nguoi-duoc-giao-nhiem-vu-thanh-tra-nganh-y-te-499518,
A,context_184305.json,184305,missing_label,Thong-tu-10-2013-TT-BCT-mau-don-dang-ky-hop-dong-mau-dieu-kien-giao-dich-chung-190898,
A,context_184340.json,184340,missing_label,Nghi-dinh-98-2018-ND-CP-chinh-sach-khuyen-khich-phat-trien-hop-tac-san-xuat-san-pham-nong-nghiep-387,
A,context_184376.json,184376,missing_name;missing_label,,
A,context_184384.json,184384,missing_label,Thong-tu-32-2021-TT-BGTVT-sua-doi-Thong-tu-19-2017-TT-BGTVT-quan-ly-hoat-dong-bay-497408,
A,context_184419.json,184419,missing_label,Nghi-dinh-95-2022-ND-CP-chuc-nang-nhiem-vu-quyen-han-co-cau-to-chuc-cua-Bo-Y-te-538720,
A,context_184500.json,184500,missing_name;missing_label,,
A,context_184531.json,184531,missing_label,Quyet-dinh-102-QD-BHXH-cap-quan-ly-su-dung-the-trang-phuc-nguoi-thuc-hien-nhiem-vu-thanh-tra-2017-33,
A,context_184542.json,184542,missing_name;missing_label,,
A,context_184588.json,184588,missing_label,Quyet-dinh-2995-QD-BVHTTDL-Quy-che-bo-nhiem-Dai-su-Du-lich-Viet-Nam-129743,
A,context_184640.json,184640,missing_label,Thong-tu-44-2011-TT-BGDDT-che-do-thinh-giang-trong-co-so-giao-duc-130159,
A,context_184677.json,184677,missing_label,Thong-tu-lien-tich-21-2013-TTLT-BXD-BCT-BTTTT-dau-hieu-nhan-biet-day-cap-cong-trinh-ky-thuat-218389,
A,context_184701.json,184701,missing_label,Quyet-dinh-636-QD-BTP-2018-chuc-nang-nhiem-vu-co-cau-to-chuc-Cuc-Ke-hoach-Tai-chinh-379165,
A,context_184715.json,184715,missing_label,Thong-tu-50-2015-TT-BGTVT-huong-dan-11-2010-ND-CP-quan-ly-bao-tri-ket-cau-ha-tang-giao-thong-duong-b,
